district,year,week,cases
"Kilinochchi 2 Nil 2 106 73 Name: 23, dtype: object",2023,38,3
"Mannar Nil 2 Nil 165 86 Name: 24, dtype: object",2023,38,1
"Mullaitivu 1 Nil Nil 21 122 Name: 29, dtype: object",2023,38,1
"Batticaloa None 5 None None None Name: 31, dtype: object",2023,38,15
"Ampara 2 4 4 134 173 Name: 33, dtype: object",2023,38,1
"Trincomalee 4 3 1 1014 1947 Name: 34, dtype: object",2023,38,2
"Kalmunai* None 5 None None None Name: 36, dtype: object",2023,38,17
"Kurunegala None 26 None None None Name: 39, dtype: object",2023,38,13
"Puttalam 61 8 8 2102 559 Name: 41, dtype: object",2023,38,46
"Anuradhapura None 6 None None None Name: 43, dtype: object",2023,38,2
"Polonnaruwa None 3 None None None Name: 46, dtype: object",2023,38,4
"Badulla 19 10 20 755 479 Name: 48, dtype: object",2023,38,16
"Monaragala None 2 None None None Name: 50, dtype: object",2023,38,9
"Ratnapura None 35 27 None None Name: 53, dtype: object",2023,38,53
"Kegalle None 41 28 None None Name: 56, dtype: object",2023,38,57
"None 2023 None Up to Week 39 None Name: 0, dtype: object",2023,39,2022
"39 38 39 2022 2023 Name: 3, dtype: object",2023,39,38
"Colombo 217 72 83 14167 13558 Name: 5, dtype: object",2023,39,138
"280 69 9329 13381 Name: 6, dtype: object",2023,39,232
"61 48 5281 4218 Name: 9, dtype: object",2023,39,64
"Kandy 151 134 96 5135 5624 Name: 12, dtype: object",2023,39,117
"37 11 27 931 1250 Name: 13, dtype: object",2023,39,34
"Nuwara Eliya 1 2 1 141 170 Name: 16, dtype: object",2023,39,1
"Galle 33 47 40 3241 2572 Name: 17, dtype: object",2023,39,48
"11 7 10 1254 1091 Name: 18, dtype: object",2023,39,13
"Matara 22 23 14 1360 1294 Name: 21, dtype: object",2023,39,18
"42 38 2331 1895 Name: 22, dtype: object",2023,39,54
"Kilinochchi Nil 2 Nil 106 73 Name: 25, dtype: object",2023,39,2
"2 Nil Nil 72 119 Name: 28, dtype: object",2023,39,1
"Mullaitivu Nil Nil 1 21 123 Name: 31, dtype: object",2023,39,1
"8 12 11 1005 2244 Name: 32, dtype: object",2023,39,13
"Ampara Nil 4 4 134 177 Name: 35, dtype: object",2023,39,2
"Trincomalee 7 1 4 1021 1951 Name: 36, dtype: object",2023,39,4
"28 6 7 1251 2287 Name: 37, dtype: object",2023,39,33
"37 18 27 2039 3062 Name: 40, dtype: object",2023,39,19
"Puttalam 65 8 8 2167 567 Name: 43, dtype: object",2023,39,61
"7 3 6 465 480 Name: 44, dtype: object",2023,39,2
"11 4 4 302 847 Name: 47, dtype: object",2023,39,11
"Badulla 16 20 8 771 487 Name: 50, dtype: object",2023,39,19
"7 6 3 381 2643 Name: 51, dtype: object",2023,39,6
"59 27 2762 2710 Name: 54, dtype: object",2023,39,52
"59 28 2333 1643 Name: 57, dtype: object",2023,39,69
"None 2023 None Up to Week 40 None Name: 0, dtype: object",2023,40,2022
"40 39 40 2022 2023 Name: 3, dtype: object",2023,40,39
"Colombo 205 83 146 14383 13704 Name: 5, dtype: object",2023,40,217
"Gampaha 93 61 121 9606 13502 Name: 6, dtype: object",2023,40,280
"39 29 5336 4247 Name: 8, dtype: object",2023,40,61
"Kandy 29 96 128 5256 5752 Name: 11, dtype: object",2023,40,151
"27 32 962 1282 Name: 12, dtype: object",2023,40,37
"Nuwara Eliya 3 1 1 143 171 Name: 15, dtype: object",2023,40,1
"Galle 15 40 50 3294 2622 Name: 16, dtype: object",2023,40,33
"Hambantota 9 10 7 1267 1098 Name: 17, dtype: object",2023,40,11
"Matara 9 14 16 1388 1310 Name: 19, dtype: object",2023,40,22
"21 2380 1918 Name: 20, dtype: object",2023,40,42
"Nil Nil 75 119 Name: 26, dtype: object",2023,40,2
"11 9 1016 2253 Name: 30, dtype: object",2023,40,8
"Trincomalee 2 4 6 1026 1957 Name: 34, dtype: object",2023,40,7
"7 5 1288 2292 Name: 35, dtype: object",2023,40,28
"27 29 2065 3091 Name: 38, dtype: object",2023,40,37
"Puttalam 11 8 8 2247 575 Name: 41, dtype: object",2023,40,65
"6 1 474 481 Name: 42, dtype: object",2023,40,7
"4 2 308 849 Name: 45, dtype: object",2023,40,11
"Badulla 11 8 23 796 510 Name: 48, dtype: object",2023,40,16
"3 14 395 2657 Name: 49, dtype: object",2023,40,7
"29 15 2807 2725 Name: 52, dtype: object",2023,40,59
"21 19 2377 1662 Name: 55, dtype: object",2023,40,59
Ragama*,2023,40,2
Gampola*,2023,40,9
Gangawatakorale*,2023,40,11
Harispattuwa*,2023,40,11
Kundasale*,2023,40,6
MC Kandy,2023,40,22
Udunuwara*,2023,40,7
"None 2023 None Up to Week 41 None Name: 0, dtype: object",2023,41,2022
"41 40 41 2022 2023 Name: 3, dtype: object",2023,41,40
"Colombo 240 146 176 14623 13880 Name: 5, dtype: object",2023,41,205
"Gampaha 259 121 106 9865 13606 Name: 6, dtype: object",2023,41,93
"Kalutara None None None None None Name: 9, dtype: object",2023,41,50
"Kandy 120 128 136 5376 5888 Name: 11, dtype: object",2023,41,29
"Matale None None None None None Name: 13, dtype: object",2023,41,7
"Nuwara Eliya 8 1 1 151 172 Name: 15, dtype: object",2023,41,3
"Galle 36 50 67 3330 2689 Name: 16, dtype: object",2023,41,15
"Hambantota None None None None None Name: 18, dtype: object",2023,41,9
"Matara 24 16 21 1412 1331 Name: 20, dtype: object",2023,41,9
"Batticaloa None None None None None Name: 32, dtype: object",2023,41,3
"Ampara 3 Nil 5 138 182 Name: 34, dtype: object",2023,41,3
"Trincomalee 8 6 7 1034 1964 Name: 35, dtype: object",2023,41,2
"Kalmunai* None None None None None Name: 37, dtype: object",2023,41,1
"Kurunegala None None None None None Name: 40, dtype: object",2023,41,26
"Puttalam 91 8 17 2338 3059 Name: 42, dtype: object",2023,41,11
"Anuradhapura None None None None None Name: 44, dtype: object",2023,41,2
"Polonnaruwa None None None None None Name: 47, dtype: object",2023,41,1
"Badulla 28 23 24 824 914 Name: 49, dtype: object",2023,41,11
"Monaragala None None None None None Name: 51, dtype: object",2023,41,3
"Ratnapura None None None None None Name: 54, dtype: object",2023,41,19
"Kegalle None None None None None Name: 57, dtype: object",2023,41,17
"None 2023 None Up to Week 42 None Name: 0, dtype: object",2023,42,2022
"42 41 42 2022 2023 Name: 3, dtype: object",2023,42,41
"Colombo 171 176 213 14794 14093 Name: 5, dtype: object",2023,42,240
"Gampaha 232 106 155 10097 13761 Name: 6, dtype: object",2023,42,259
"36 5469 4311 Name: 8, dtype: object",2023,42,55
"Kandy 97 136 135 5473 6023 Name: 11, dtype: object",2023,42,120
"1005 1350 Name: 12, dtype: object",2023,42,25
"Nuwara Eliya 4 1 1 155 173 Name: 14, dtype: object",2023,42,8
"Galle 39 67 79 3369 2768 Name: 15, dtype: object",2023,42,36
"3 1293 1102 Name: 16, dtype: object",2023,42,15
"Matara 29 21 24 1441 1355 Name: 19, dtype: object",2023,42,24
"17 14 2476 1949 Name: 20, dtype: object",2023,42,44
"Kilinochchi 2 Nil 3 112 76 Name: 23, dtype: object",2023,42,3
"Mannar 4 1 Nil 182 88 Name: 24, dtype: object",2023,42,13
"9 11 1064 2273 Name: 30, dtype: object",2023,42,19
"Ampara 1 5 1 139 183 Name: 33, dtype: object",2023,42,3
"Trincomalee 1 7 3 1035 1967 Name: 34, dtype: object",2023,42,8
"4 3 1345 1619 Name: 35, dtype: object",2023,42,37
"30 2122 2434 Name: 38, dtype: object",2023,42,35
"Puttalam 54 17 22 2392 3081 Name: 41, dtype: object",2023,42,91
"4 4 489 569 Name: 42, dtype: object",2023,42,4
"3 6 321 490 Name: 45, dtype: object",2023,42,3
"Badulla 13 24 32 837 946 Name: 48, dtype: object",2023,42,28
"6 9 422 497 Name: 49, dtype: object",2023,42,13
"26 18 2898 2749 Name: 52, dtype: object",2023,42,53
"34 2465 2804 Name: 55, dtype: object",2023,42,42
Kaduwela*,2023,42,9
Kolonnawa*,2023,42,5
MC Colombo*,2023,42,55
Moratuwa*,2023,42,7
Nugegoda*,2023,42,5
Gothatuwa*,2023,42,11
Attanagalla*,2023,42,12
Biyagama*,2023,42,8
Kelaniya*,2023,42,9
"None 2023 None Up to Week 43 None Name: 0, dtype: object",2023,43,2022
"43 42 43 2022 2023 Name: 3, dtype: object",2023,43,42
"Colombo 143 213 308 14937 14401 Name: 5, dtype: object",2023,43,171
"Gampaha 183 155 197 10280 13958 Name: 6, dtype: object",2023,43,232
"Kalutara None None 43 None None Name: 9, dtype: object",2023,43,78
"Kandy 99 135 197 5572 6220 Name: 11, dtype: object",2023,43,97
"Matale None None 57 None None Name: 13, dtype: object",2023,43,18
"Nuwara Eliya 2 1 6 157 179 Name: 14, dtype: object",2023,43,4
"Galle 40 79 58 3409 2826 Name: 15, dtype: object",2023,43,39
"Hambantota None None None None None Name: 17, dtype: object",2023,43,11
"Matara 21 24 14 1462 1369 Name: 19, dtype: object",2023,43,29
"Jaffna None None None None None Name: 21, dtype: object",2023,43,52
"Kilinochchi 1 3 1 113 77 Name: 23, dtype: object",2023,43,2
"Mannar 6 Nil Nil 188 88 Name: 24, dtype: object",2023,43,4
"Vavuniya None None None None None Name: 27, dtype: object",2023,43,1
"Batticaloa None None None None None Name: 31, dtype: object",2023,43,29
"Ampara 1 1 5 140 188 Name: 33, dtype: object",2023,43,1
"Trincomalee 6 3 12 1041 1979 Name: 34, dtype: object",2023,43,1
"Kalmunai* None None None None None Name: 36, dtype: object",2023,43,20
"Kurunegala None None 86 None None Name: 39, dtype: object",2023,43,22
"Puttalam 60 22 32 2452 3113 Name: 41, dtype: object",2023,43,54
"Anuradhapura None None None None None Name: 43, dtype: object",2023,43,11
"Polonnaruwa None None None None None Name: 46, dtype: object",2023,43,10
"Badulla 39 32 37 876 983 Name: 48, dtype: object",2023,43,13
"Monaragala None None None None None Name: 50, dtype: object",2023,43,14
"Ratnapura None None None None None Name: 53, dtype: object",2023,43,38
"Kegalle None None 38 None None Name: 56, dtype: object",2023,43,46
Mahara,2023,43,12
MC Negombo*,2023,43,7
Ragama*,2023,43,9
Wattala,2023,43,18
Seeduwa*,2023,43,6
Akurana*,2023,43,2
Gangawatakorale*,2023,43,13
Harispattuwa,2023,43,17
Kundasale*,2023,43,10
MC Kandy*,2023,43,15
Medadumbara*,2023,43,6
Poojapitiya*,2023,43,10
Wattegama,2023,43,11
Yatinuwara*,2023,43,5
Menikhinna*,2023,43,4
"None 2023 None Up to Week 44 None Name: 0, dtype: object",2023,44,2022
"44 43 44 2022 2023 Name: 3, dtype: object",2023,44,43
"Colombo 190 308 315 15127 14716 Name: 5, dtype: object",2023,44,143
"Gampaha 239 197 206 10519 14164 Name: 6, dtype: object",2023,44,183
"48 43 5597 4432 Name: 8, dtype: object",2023,44,80
"Kandy 123 197 266 5695 6486 Name: 11, dtype: object",2023,44,99
"26 57 1068 1446 Name: 12, dtype: object",2023,44,37
"Nuwara Eliya 5 6 4 162 183 Name: 14, dtype: object",2023,44,2
"Galle 37 58 111 3446 2937 Name: 15, dtype: object",2023,44,40
"13 6 11 1320 1119 Name: 16, dtype: object",2023,44,14
"Matara 24 14 50 1486 1419 Name: 19, dtype: object",2023,44,21
"65 24 20 2593 1993 Name: 20, dtype: object",2023,44,52
"Kilinochchi Nil 1 2 113 79 Name: 23, dtype: object",2023,44,1
"Mannar 5 Nil 8 193 96 Name: 24, dtype: object",2023,44,6
"1 1 Nil 78 126 Name: 26, dtype: object",2023,44,1
"Mullaitivu Nil Nil Nil 23 124 Name: 29, dtype: object",2023,44,2
"20 19 30 1097 2322 Name: 30, dtype: object",2023,44,13
"Ampara 4 5 6 144 194 Name: 33, dtype: object",2023,44,1
"Trincomalee 17 12 12 1058 1991 Name: 34, dtype: object",2023,44,6
"26 86 2180 2609 Name: 38, dtype: object",2023,44,32
"Puttalam 90 32 75 2542 3188 Name: 41, dtype: object",2023,44,60
"12 8 8 506 585 Name: 42, dtype: object",2023,44,5
"5 15 5 332 510 Name: 45, dtype: object",2023,44,6
"Badulla 34 37 37 910 1020 Name: 48, dtype: object",2023,44,39
"10 10 14 445 521 Name: 49, dtype: object",2023,44,13
"44 25 57 2973 2831 Name: 52, dtype: object",2023,44,31
"43 38 2564 2927 Name: 55, dtype: object",2023,44,56
Dehiwala*,2023,44,20
Piliyandala*,2023,44,9
Kaduwela*,2023,44,11
PitaKotte*,2023,44,10
Maharagama*,2023,44,21
MC Colombo,2023,44,97
Moratuwa*,2023,44,6
Nugegoda,2023,44,24
Battaramulla*,2023,44,12
Ratmalana*,2023,44,9
Gothatuwa*,2023,44,26
Attanagalla*,2023,44,18
Biyagama*,2023,44,15
Gampaha*,2023,44,10
Ja-Ela,2023,44,13
Kelaniya*,2023,44,22
Dompe*,2023,44,24
"None 2023 None Up to Week 45 None Name: 0, dtype: object",2023,45,2022
"45 44 45 2022 2023 Name: 3, dtype: object",2023,45,44
"Colombo 172 315 360 15299 15076 Name: 5, dtype: object",2023,45,190
"218 206 10737 14378 Name: 6, dtype: object",2023,45,239
"57 78 5654 4519 Name: 9, dtype: object",2023,45,48
"Kandy 111 266 310 5806 6796 Name: 12, dtype: object",2023,45,123
"24 39 1092 1487 Name: 13, dtype: object",2023,45,26
"Nuwara Eliya 4 4 10 166 193 Name: 16, dtype: object",2023,45,5
"Galle 47 111 108 3493 3045 Name: 17, dtype: object",2023,45,37
"15 11 27 1335 1146 Name: 18, dtype: object",2023,45,13
"Matara 15 50 31 1501 1450 Name: 21, dtype: object",2023,45,24
"38 20 Nil 2631 1993 Name: 22, dtype: object",2023,45,65
"Mannar 14 8 2 207 97 Name: 26, dtype: object",2023,45,5
"2 Nil 2 80 128 Name: 28, dtype: object",2023,45,1
"20 30 36 1117 2358 Name: 32, dtype: object",2023,45,20
"Ampara 2 6 8 146 202 Name: 35, dtype: object",2023,45,4
"Trincomalee 4 12 11 1062 2002 Name: 36, dtype: object",2023,45,17
"40 4 2 1418 1630 Name: 37, dtype: object",2023,45,33
"17 89 2197 2700 Name: 40, dtype: object",2023,45,26
"Puttalam 84 75 99 2626 3287 Name: 43, dtype: object",2023,45,90
"12 8 13 518 598 Name: 44, dtype: object",2023,45,12
"6 5 6 338 516 Name: 47, dtype: object",2023,45,5
"Badulla 51 37 11 961 1031 Name: 50, dtype: object",2023,45,34
"9 14 12 454 533 Name: 51, dtype: object",2023,45,10
"45 57 36 3018 2867 Name: 54, dtype: object",2023,45,44
"44 85 2608 2994 Name: 57, dtype: object",2023,45,43
Dehiwala,2023,45,21
Piliyandala,2023,45,15
Kaduwela*,2023,45,18
Maharagama,2023,45,22
MC Colombo*,2023,45,75
Moratuwa,2023,45,20
Nugegoda*,2023,45,16
Battaramulla,2023,45,19
Ratmalana,2023,45,14
Gothatuwa*,2023,45,29
Attanagalla,2023,45,23
Biyagama*,2023,45,16
Ja-Ela,2023,45,13
Kelaniya,2023,45,28
Dompe,2023,45,26
Mahara*,2023,45,7
MC Negombo*,2023,45,16
Wattala,2023,45,28
"None 2023 None Up to Week 46 None Name: 0, dtype: object",2023,46,2022
"46 45 46 2022 2023 Name: 3, dtype: object",2023,46,45
"Colombo 189 360 433 15488 15509 Name: 5, dtype: object",2023,46,172
"326 214 11063 14612 Name: 6, dtype: object",2023,46,218
"61 87 5715 4589 Name: 9, dtype: object",2023,46,57
"Kandy 108 310 320 5914 7115 Name: 12, dtype: object",2023,46,111
"33 41 1125 1527 Name: 13, dtype: object",2023,46,24
"Nuwara Eliya 4 10 16 170 209 Name: 16, dtype: object",2023,46,4
"Galle 39 108 155 3532 3200 Name: 17, dtype: object",2023,46,47
"18 27 32 1353 1178 Name: 18, dtype: object",2023,46,15
"Matara 13 31 29 1514 1479 Name: 21, dtype: object",2023,46,15
"78 Nil Nil 2709 1993 Name: 22, dtype: object",2023,46,38
"Kilinochchi 2 2 1 117 82 Name: 25, dtype: object",2023,46,2
"Mannar 12 2 5 219 102 Name: 26, dtype: object",2023,46,14
"4 2 Nil 84 128 Name: 28, dtype: object",2023,46,2
"23 36 24 1140 2382 Name: 32, dtype: object",2023,46,20
"Ampara 2 8 3 148 205 Name: 35, dtype: object",2023,46,2
"Trincomalee 5 11 11 1067 2013 Name: 36, dtype: object",2023,46,4
"61 2 8 1479 1638 Name: 37, dtype: object",2023,46,40
"40 91 2237 2810 Name: 40, dtype: object",2023,46,17
"Puttalam 99 99 105 2725 3392 Name: 43, dtype: object",2023,46,84
"4 13 13 522 611 Name: 44, dtype: object",2023,46,12
"5 6 1 343 517 Name: 47, dtype: object",2023,46,6
"Badulla 58 11 10 1019 1041 Name: 50, dtype: object",2023,46,51
"12 12 26 466 559 Name: 51, dtype: object",2023,46,9
"69 36 3087 2935 Name: 54, dtype: object",2023,46,45
"48 67 2656 3074 Name: 57, dtype: object",2023,46,44
Dehiwala*,2023,46,20
Piliyandala*,2023,46,11
Kaduwela*,2023,46,28
PitaKotte*,2023,46,6
Maharagama*,2023,46,22
MC Colombo*,2023,46,96
Moratuwa*,2023,46,14
Nugegoda*,2023,46,24
Boralesgamuwa*,2023,46,8
Battaramulla*,2023,46,10
Ratmalana*,2023,46,14
Gothatuwa,2023,46,31
Biyagama*,2023,46,20
Ja-Ela*,2023,46,10
Katana*,2023,46,9
Kelaniya*,2023,46,20
Dompe,2023,46,19
Mahara,2023,46,17
MC Negombo*,2023,46,21
Minuwangoda*,2023,46,9
"None 2023 None Up to Week 47 None Name: 0, dtype: object",2023,47,2022
"47 46 47 2022 2023 Name: 3, dtype: object",2023,47,46
"Colombo 238 433 359 15726 15868 Name: 5, dtype: object",2023,47,189
"307 233 11370 14865 Name: 6, dtype: object",2023,47,326
"87 70 5802 4656 Name: 9, dtype: object",2023,47,61
"Kandy 119 320 334 6033 7449 Name: 12, dtype: object",2023,47,108
"41 40 1166 1645 Name: 13, dtype: object",2023,47,33
"Nuwara Eliya 3 16 11 173 220 Name: 15, dtype: object",2023,47,4
"Galle 44 155 158 3576 3358 Name: 16, dtype: object",2023,47,39
"9 32 11 1362 1189 Name: 17, dtype: object",2023,47,18
"Matara 22 29 56 1536 1535 Name: 20, dtype: object",2023,47,13
"97 12 35 2806 2045 Name: 21, dtype: object",2023,47,78
"Kilinochchi 1 1 3 118 85 Name: 24, dtype: object",2023,47,2
"Mannar 13 5 Nil 232 102 Name: 25, dtype: object",2023,47,12
"Nil Nil Nil 84 128 Name: 27, dtype: object",2023,47,4
"Mullaitivu Nil 5 Nil 24 129 Name: 30, dtype: object",2023,47,1
"17 24 45 1157 2427 Name: 31, dtype: object",2023,47,23
"Ampara 7 3 4 155 209 Name: 34, dtype: object",2023,47,2
"Trincomalee 5 11 9 1072 2022 Name: 35, dtype: object",2023,47,5
"62 8 7 1541 1645 Name: 36, dtype: object",2023,47,61
"25 110 2262 2923 Name: 39, dtype: object",2023,47,40
"Puttalam 156 105 108 2881 3500 Name: 42, dtype: object",2023,47,99
"9 13 9 531 620 Name: 43, dtype: object",2023,47,4
"5 1 1 348 518 Name: 46, dtype: object",2023,47,5
"Badulla 53 10 113 1072 1154 Name: 49, dtype: object",2023,47,58
"4 26 13 470 572 Name: 50, dtype: object",2023,47,12
"42 68 3129 3009 Name: 53, dtype: object",2023,47,69
"40 80 2696 3142 Name: 56, dtype: object",2023,47,48
Dehiwala,2023,47,36
PitaKotte*,2023,47,13
Maharagama,2023,47,28
MC Colombo,2023,47,112
Moratuwa,2023,47,20
Nugegoda,2023,47,29
Boralesgamuwa*,2023,47,17
Battaramulla,2023,47,19
Ratmalana*,2023,47,15
Gothatuwa,2023,47,30
Attanagalla*,2023,47,3
Biyagama,2023,47,28
Gampaha*,2023,47,9
Ja-Ela*,2023,47,14
Kelaniya,2023,47,32
Dompe*,2023,47,12
MC Negombo,2023,47,25
Mirigama*,2023,47,9
Ragama*,2023,47,9
Wattala,2023,47,21
Seeduwa,2023,47,20
Panadura*,2023,47,14
"None 2023 None Up to Week 48 None Name: 0, dtype: object",2023,48,2022
"48 47 48 2022 2023 Name: 3, dtype: object",2023,48,47
"Colombo 272 359 495 15998 16363 Name: 5, dtype: object",2023,48,238
"390 253 11760 15162 Name: 6, dtype: object",2023,48,307
"57 67 5859 4741 Name: 9, dtype: object",2023,48,87
"Kandy 97 334 355 6130 7804 Name: 12, dtype: object",2023,48,119
"29 118 1195 1688 Name: 13, dtype: object",2023,48,41
"Nuwara Eliya 6 11 6 179 226 Name: 15, dtype: object",2023,48,3
"Galle 32 158 133 3608 3491 Name: 16, dtype: object",2023,48,44
"21 11 11 1383 1200 Name: 17, dtype: object",2023,48,9
"Matara 14 56 30 1550 1565 Name: 20, dtype: object",2023,48,22
"112 35 2918 2253 Name: 21, dtype: object",2023,48,97
"Kilinochchi 1 3 1 119 86 Name: 24, dtype: object",2023,48,1
"Mannar 11 Nil 15 243 117 Name: 25, dtype: object",2023,48,13
"14 45 1171 2517 Name: 31, dtype: object",2023,48,17
"Ampara 6 4 5 161 214 Name: 34, dtype: object",2023,48,7
"Trincomalee 24 9 18 1096 2040 Name: 35, dtype: object",2023,48,5
"122 7 16 1663 1661 Name: 36, dtype: object",2023,48,62
"50 113 2312 3062 Name: 39, dtype: object",2023,48,25
"Puttalam 187 108 122 3068 3622 Name: 42, dtype: object",2023,48,156
"4 9 535 656 Name: 43, dtype: object",2023,48,9
"6 1 354 552 Name: 46, dtype: object",2023,48,5
"Badulla 54 113 152 1126 1306 Name: 49, dtype: object",2023,48,53
"5 13 29 475 601 Name: 50, dtype: object",2023,48,4
"40 74 3169 3044 Name: 53, dtype: object",2023,48,42
"47 68 2743 3246 Name: 56, dtype: object",2023,48,40
Dehiwala*,2023,48,29
Piliyandala*,2023,48,13
Homagama*,2023,48,10
Kaduwela*,2023,48,10
Kolonnawa*,2023,48,9
PitaKotte*,2023,48,15
Maharagama*,2023,48,20
MC Colombo*,2023,48,72
Moratuwa,2023,48,19
Nugegoda*,2023,48,19
Hanwella*,2023,48,4
Battaramulla,2023,48,16
Ratmalana,2023,48,20
Egoda Uyana*,2023,48,5
Gothatuwa*,2023,48,29
Attanagalla,2023,48,23
Biyagama*,2023,48,20
Gampaha,2023,48,21
Ja-Ela*,2023,48,16
Kelaniya*,2023,48,16
Dompe,2023,48,26
Mahara*,2023,48,11
MC Negombo*,2023,48,24
Minuwangoda*,2023,48,10
"None 2023 None Up to Week 49 None Name: 0, dtype: object",2023,49,2022
"49 48 49 2022 2023 Name: 3, dtype: object",2023,49,48
"Colombo 328 495 582 16326 16945 Name: 5, dtype: object",2023,49,272
"409 297 12169 15419 Name: 6, dtype: object",2023,49,390
"81 85 5940 4849 Name: 9, dtype: object",2023,49,57
"Kandy 86 355 399 6216 8203 Name: 12, dtype: object",2023,49,97
"19 43 1214 1698 Name: 13, dtype: object",2023,49,29
"Nuwara Eliya 4 6 16 183 242 Name: 16, dtype: object",2023,49,6
"Galle 39 133 102 3647 3593 Name: 17, dtype: object",2023,49,32
"13 11 31 1396 1231 Name: 18, dtype: object",2023,49,21
"Matara 27 30 13 1577 1578 Name: 21, dtype: object",2023,49,14
"Jaffna 148 208 306 3066 2559 Name: 22, dtype: object",2023,49,112
